IdIncident;CarrierDelay;WeatherDelay;NASDelay
20426;1188.0;5;12.00
20427;1188.0;5;15.00
20428;1188.0;5;62.00
20429;1188.0;5;25.00
20430;1188.0;5;21.00
20431;1188.0;5;29.00
20432;1188.0;5;92.00
20433;1188.0;5;16.00
20434;1188.0;5;14.00
20435;950.0;4;122.00
20436;950.0;4;106.00
20437;950.0;4;74.00
20438;950.0;4;160.00
20439;1069.0;5;51.00
20440;1069.0;5;70.00
20441;1069.0;5;101.00
20442;1069.0;5;61.00
20443;1069.0;5;168.00
20444;2454.0;10;36.00
20445;2454.0;10;2.00
20446;2454.0;10;59.00
20447;228.0;1;206.00
20448;228.0;1;122.00
20449;228.0;1;182.00
20450;228.0;1;214.00
20451;1010.0;5;10.00
20452;1010.0;5;84.00
20453;1010.0;5;19.00
20454;1010.0;5;123.00
20455;1010.0;5;4.00
20456;1010.0;5;24.00
20457;1010.0;5;27.00
20458;787.0;4;8.00
20459;787.0;4;7.00
20460;787.0;4;65.00
20461;1562.0;7;4.00
20462;395.0;2;141.00
20463;759.0;4;44.00
20464;369.0;2;183.00
20465;184.0;1;37.00
20466;184.0;1;13.00
20467;184.0;1;5.00
20468;1189.0;5;209.00
20469;354.0;2;15.00
20470;68.0;1;5.00
20471;632.0;3;32.00
20472;667.0;3;15.00
20473;637.0;3;14.00
20474;637.0;3;197.00
20475;637.0;3;424.00
20476;199.0;1;6.00
20477;316.0;2;113.00
20478;316.0;2;95.00
20479;984.0;4;13.00
20480;316.0;2;30.00
20481;316.0;2;27.00
20482;316.0;2;105.00
20483;588.0;3;27.00
20484;578.0;3;
20485;578.0;3;0.00
20486;578.0;3;59.00
20487;578.0;3;2.00
20488;578.0;3;17.00
20489;578.0;3;13.00
20490;199.0;1;31.00
20491;632.0;3;19.00
20492;632.0;3;24.00
20493;517.0;3;16.00
20494;667.0;3;175.00
20495;393.0;2;32.00
20496;393.0;2;34.00
20497;393.0;2;1.00
20498;419.0;2;16.00
20499;310.0;2;38.00
20500;429.0;2;61.00
20501;310.0;2;83.00
20502;310.0;2;1.00
20503;374.0;2;30.00
20504;299.0;2;58.00
20505;253.0;2;204.00
20506;517.0;3;168.00
20507;310.0;2;32.00
20508;595.0;3;0.00
20509;809.0;4;1.00
20510;794.0;4;35.00
20511;794.0;4;66.00
20512;794.0;4;102.00
20513;253.0;2;26.00
20514;533.0;3;74.00
20515;986.0;4;146.00
20516;542.0;3;69.00
20517;542.0;3;38.00
20518;642.0;3;60.00
20519;489.0;2;23.00
20520;489.0;2;240.00
20521;489.0;2;60.00
20522;393.0;2;3.00
20523;393.0;2;10.00
20524;277.0;2;59.00
20525;277.0;2;60.00
20526;277.0;2;54.00
20527;277.0;2;29.00
20528;310.0;2;130.00
20529;419.0;2;10.00
20530;419.0;2;18.00
20531;631.0;3;15.00
20532;631.0;3;17.00
20533;584.0;3;38.00
20534;201.0;1;32.00
20535;199.0;1;41.00
20536;199.0;1;80.00
20537;419.0;2;30.00
20538;657.0;3;27.00
20539;542.0;3;42.00
20540;253.0;2;35.00
20541;374.0;2;35.00
20542;642.0;3;43.00
20543;429.0;2;6.00
20544;533.0;3;38.00
20545;642.0;3;28.00
20546;642.0;3;2.00
20547;642.0;3;8.00
20548;1157.0;5;44.00
20549;1157.0;5;0.00
20550;655.0;3;90.00
20551;513.0;3;40.00
20552;513.0;3;42.00
20553;513.0;3;71.00
20554;513.0;3;21.00
20555;594.0;3;2.00
20556;1157.0;5;96.00
20557;1157.0;5;12.00
20558;595.0;3;16.00
20559;595.0;3;39.00
20560;595.0;3;11.00
20561;595.0;3;54.00
20562;837.0;4;834.00
20563;262.0;2;397.00
20564;528.0;3;18.00
20565;192.0;1;95.00
20566;1042.0;5;40.00
20567;1042.0;5;112.00
20568;1042.0;5;30.00
20569;1042.0;5;82.00
20570;301.0;2;14.00
20571;301.0;2;21.00
20572;718.0;3;118.00
20573;429.0;2;51.00
20574;351.0;2;21.00
20575;351.0;2;73.00
20576;351.0;2;23.00
20577;631.0;3;55.00
20578;631.0;3;115.00
20579;631.0;3;31.00
20580;631.0;3;24.00
20581;631.0;3;52.00
20582;631.0;3;176.00
20583;595.0;3;3.00
20584;799.0;4;13.00
20585;799.0;4;4.00
20586;328.0;2;347.00
20587;562.0;3;337.00
20588;1091.0;5;1.00
20589;1091.0;5;52.00
20590;1091.0;5;6.00
20591;1091.0;5;38.00
20592;595.0;3;20.00
20593;286.0;2;1.00
20594;286.0;2;10.00
20595;562.0;3;69.00
20596;282.0;2;1.00
20597;179.0;1;10.00
20598;179.0;1;68.00
20599;127.0;1;41.00
20600;374.0;2;65.00
20601;301.0;2;65.00
20602;179.0;1;15.00
20603;179.0;1;1.00
20604;179.0;1;61.00
20605;429.0;2;246.00
20606;199.0;1;10.00
20607;316.0;2;87.00
20608;374.0;2;52.00
20609;872.0;4;13.00
20610;253.0;2;215.00
20611;253.0;2;75.00
20612;74.0;1;547.00
20613;458.0;2;6.00
20614;513.0;3;3.00
20615;513.0;3;5.00
20616;295.0;2;12.00
20617;295.0;2;75.00
20618;295.0;2;14.00
20619;851.0;4;83.00
20620;984.0;4;3.00
20621;282.0;2;12.00
20622;1134.0;5;2.00
20623;1134.0;5;1.00
20624;1134.0;5;4.00
20625;1134.0;5;11.00
20626;429.0;2;27.00
20627;429.0;2;771.00
20628;169.0;1;102.00
20629;552.0;3;1.00
20630;463.0;2;144.00
20631;463.0;2;58.00
20632;427.0;2;16.00
20633;667.0;3;56.00
20634;277.0;2;13.00
20635;277.0;2;168.00
20636;282.0;2;85.00
20637;427.0;2;58.00
20638;427.0;2;55.00
20639;501.0;3;27.00
20640;253.0;2;4.00
20641;169.0;1;18.00
20642;169.0;1;12.00
20643;528.0;3;17.00
20644;528.0;3;49.00
20645;195.0;1;10.00
20646;376.0;2;106.00
20647;376.0;2;28.00
20648;501.0;3;93.00
20649;501.0;3;4.00
20650;501.0;3;50.00
20651;501.0;3;97.00
20652;463.0;2;5.00
20653;463.0;2;2.00
20654;463.0;2;18.00
20655;463.0;2;9.00
20656;778.0;4;63.00
20657;201.0;1;16.00
20658;262.0;2;75.00
20659;262.0;2;29.00
20660;395.0;2;98.00
20661;395.0;2;182.00
20662;160.0;1;15.00
20663;160.0;1;53.00
20664;376.0;2;308.00
20665;837.0;4;115.00
20666;837.0;4;400.00
20667;199.0;1;65.00
20668;199.0;1;82.00
20669;199.0;1;15.00
20670;199.0;1;20.00
20671;199.0;1;46.00
20672;351.0;2;13.00
20673;986.0;4;40.00
20674;463.0;2;381.00
20675;563.0;3;53.00
20676;563.0;3;42.00
20677;199.0;1;5.00
20678;557.0;3;359.00
20679;395.0;2;51.00
20680;295.0;2;3.00
20681;489.0;2;54.00
20682;489.0;2;21.00
20683;382.0;2;0.00
20684;382.0;2;
20685;382.0;2;14.00
20686;382.0;2;39.00
20687;382.0;2;38.00
20688;382.0;2;5.00
20689;382.0;2;17.00
20690;382.0;2;158.00
20691;463.0;2;27.00
20692;463.0;2;106.00
20693;393.0;2;15.00
20694;393.0;2;61.00
20695;844.0;4;1.00
20696;844.0;4;6.00
20697;404.0;2;50.00
20698;404.0;2;106.00
20699;404.0;2;289.00
20700;463.0;2;22.00
20701;308.0;2;157.00
20702;308.0;2;112.00
20703;299.0;2;95.00
20704;299.0;2;87.00
20705;489.0;2;56.00
20706;489.0;2;17.00
20707;445.0;2;15.00
20708;445.0;2;31.00
20709;445.0;2;103.00
20710;445.0;2;25.00
20711;376.0;2;38.00
20712;376.0;2;13.00
20713;781.0;4;44.00
20714;84.0;1;20.00
20715;84.0;1;248.00
20716;84.0;1;25.00
20717;84.0;1;72.00
20718;84.0;1;65.00
20719;946.0;4;13.00
20720;946.0;4;18.00
20721;946.0;4;11.00
20722;718.0;3;2.00
20723;445.0;2;17.00
20724;445.0;2;47.00
20725;382.0;2;28.00
20726;382.0;2;8.00
20727;382.0;2;18.00
20728;382.0;2;20.00
20729;382.0;2;134.00
20730;382.0;2;12.00
20731;382.0;2;7.00
20732;382.0;2;23.00
20733;382.0;2;1.00
20734;382.0;2;2.00
20735;382.0;2;9.00
20736;310.0;2;12.00
20737;310.0;2;109.00
20738;655.0;3;22.00
20739;771.0;4;140.00
20740;771.0;4;105.00
20741;771.0;4;146.00
20742;642.0;3;30.00
20743;1134.0;5;55.00
20744;1134.0;5;30.00
20745;773.0;4;12.00
20746;427.0;2;39.00
20747;74.0;1;186.00
20748;74.0;1;119.00
20749;820.0;4;3.00
20750;718.0;3;21.00
20751;572.0;3;11.00
20752;583.0;3;94.00
20753;199.0;1;70.00
20754;642.0;3;42.00
20755;645.0;3;16.00
20756;438.0;2;817.00
20757;489.0;2;156.00
20758;517.0;3;29.00
20759;517.0;3;13.00
20760;438.0;2;22.00
20761;1040.0;5;22.00
20762;668.0;3;285.00
20763;840.0;4;120.00
20764;511.0;3;26.00
20765;1127.0;5;419.00
20766;359.0;2;16.00
20767;423.0;2;112.00
20768;625.0;3;4.00
20769;345.0;2;19.00
20770;726.0;3;62.00
20771;726.0;3;22.00
20772;477.0;2;25.00
20773;653.0;3;56.00
20774;559.0;3;22.00
20775;559.0;3;0.00
20776;653.0;3;0.00
20777;641.0;3;27.00
20778;1508.0;7;10.00
20779;1508.0;7;56.00
20780;727.0;3;96.00
20781;727.0;3;53.00
20782;665.0;3;649.00
20783;519.0;3;85.00
20784;519.0;3;11.00
20785;843.0;4;58.00
20786;1195.0;5;40.00
20787;809.0;4;39.00
20788;809.0;4;8.00
20789;1009.0;5;25.00
20790;1018.0;5;6.00
20791;1018.0;5;2.00
20792;1049.0;5;8.00
20793;1111.0;5;16.00
20794;660.0;3;8.00
20795;481.0;2;106.00
20796;794.0;4;24.00
20797;624.0;3;23.00
20798;624.0;3;267.00
20799;904.0;4;52.00
20800;1111.0;5;60.00
20801;594.0;3;123.00
20802;1198.0;5;166.00
20803;359.0;2;24.00
20804;359.0;2;13.00
20805;674.0;3;14.00
20806;1078.0;5;14.00
20807;1448.0;6;45.00
20808;1220.0;5;17.00
20809;918.0;4;26.00
20810;919.0;4;13.00
20811;1501.0;7;12.00
20812;1035.0;5;84.00
20813;1138.0;5;24.00
20814;1138.0;5;17.00
20815;1473.0;6;73.00
20816;1175.0;5;12.00
20817;1175.0;5;82.00
20818;1243.0;5;156.00
20819;700.0;3;56.00
20820;700.0;3;24.00
20821;375.0;2;212.00
20822;1104.0;5;41.00
20823;1216.0;5;20.00
20824;811.0;4;76.00
20825;1334.0;6;35.00
20826;1394.0;6;23.00
20827;465.0;2;187.00
20828;882.0;4;8.00
20829;465.0;2;0.00
20830;821.0;4;34.00
20831;1188.0;5;3.00
20832;511.0;3;25.00
20833;994.0;4;157.00
20834;1142.0;5;43.00
20835;1573.0;7;12.00
20836;1573.0;7;11.00
20837;477.0;2;18.00
20838;1260.0;6;30.00
20839;550.0;3;34.00
20840;841.0;4;10.00
20841;1045.0;5;31.00
20842;1045.0;5;52.00
20843;767.0;4;6.00
20844;767.0;4;4.00
20845;895.0;4;75.00
20846;914.0;4;64.00
20847;643.0;3;570.00
20848;779.0;4;28.00
20849;779.0;4;0.00
20850;986.0;4;53.00
20851;806.0;4;253.00
20852;1311.0;6;0.00
20853;1129.0;5;53.00
20854;660.0;3;199.00
20855;963.0;4;87.00
20856;963.0;4;10.00
20857;390.0;2;52.00
20858;735.0;3;8.00
20859;345.0;2;38.00
20860;630.0;3;14.00
20861;1030.0;5;0.00
20862;850.0;4;200.00
20863;850.0;4;10.00
20864;916.0;4;140.00
20865;477.0;2;3.00
20866;895.0;4;255.00
20867;941.0;4;12.00
20868;971.0;4;34.00
20869;945.0;4;16.00
20870;535.0;3;15.00
20871;785.0;4;15.00
20872;785.0;4;0.00
20873;1195.0;5;76.00
20874;1195.0;5;5.00
20875;490.0;2;18.00
20876;490.0;2;5.00
20877;727.0;3;0.00
20878;727.0;3;273.00
20879;1042.0;5;9.00
20880;845.0;4;11.00
20881;259.0;2;23.00
20882;276.0;2;26.00
20883;882.0;4;23.00
20884;882.0;4;24.00
20885;1510.0;7;46.00
20886;1175.0;5;64.00
20887;310.0;2;125.00
20888;310.0;2;4.00
20889;973.0;4;56.00
20890;1170.0;5;41.00
20891;1334.0;6;40.00
20892;1045.0;5;12.00
20893;1210.0;5;117.00
20894;674.0;3;4.00
20895;1319.0;6;44.00
20896;259.0;2;17.00
20897;996.0;4;22.00
20898;780.0;4;12.00
20899;994.0;4;30.00
20900;767.0;4;16.00
20901;1058.0;5;25.00
20902;882.0;4;6.00
20903;359.0;2;28.00
20904;1416.0;6;38.00
20905;538.0;3;22.00
20906;750.0;4;92.00
20907;754.0;4;40.00
20908;1129.0;5;88.00
20909;1118.0;5;37.00
20910;1240.0;5;56.00
20911;1240.0;5;23.00
20912;510.0;3;22.00
20913;643.0;3;5.00
20914;921.0;4;5.00
20915;921.0;4;0.00
20916;708.0;3;96.00
20917;708.0;3;35.00
20918;630.0;3;21.00
20919;809.0;4;36.00
20920;978.0;4;97.00
20921;1220.0;5;51.00
20922;698.0;3;5.00
20923;665.0;3;16.00
20924;1141.0;5;4.00
20925;1016.0;5;26.00
20926;1118.0;5;56.00
20927;1041.0;5;358.00
20928;1447.0;6;36.00
20929;1045.0;5;15.00
20930;1045.0;5;10.00
20931;485.0;2;115.00
20932;1260.0;6;0.00
20933;1026.0;5;78.00
20934;1240.0;5;108.00
20935;1240.0;5;2.00
20936;1001.0;5;43.00
20937;1573.0;7;14.00
20938;1573.0;7;5.00
20939;1078.0;5;32.00
20940;999.0;4;250.00
20941;999.0;4;17.00
20942;767.0;4;301.00
20943;1124.0;5;68.00
20944;1216.0;5;44.00
20945;835.0;4;36.00
20946;932.0;4;7.00
20947;1118.0;5;203.00
20948;1143.0;5;67.00
20949;1143.0;5;0.00
20950;1008.0;5;6.00
20951;870.0;4;15.00
20952;727.0;3;14.00
20953;727.0;3;17.00
20954;1311.0;6;24.00
20955;921.0;4;3.00
20956;596.0;3;14.00
20957;941.0;4;40.00
20958;1066.0;5;37.00
20959;878.0;4;5.00
20960;1508.0;7;140.00
20961;1508.0;7;4.00
20962;1319.0;6;6.00
20963;510.0;3;56.00
20964;665.0;3;17.00
20965;665.0;3;35.00
20966;809.0;4;86.00
20967;600.0;3;36.00
20968;519.0;3;48.00
20969;1175.0;5;131.00
20970;1048.0;5;69.00
20971;1018.0;5;11.00
20972;1018.0;5;29.00
20973;667.0;3;216.00
20974;641.0;3;309.00
20975;1510.0;7;12.00
20976;1400.0;6;25.00
20977;994.0;4;77.00
20978;1018.0;5;25.00
20979;579.0;3;21.00
20980;668.0;3;5.00
20981;831.0;4;51.00
20982;569.0;3;32.00
20983;1049.0;5;25.00
20984;750.0;4;12.00
20985;1209.0;5;79.00
20986;700.0;3;85.00
20987;767.0;4;9.00
20988;827.0;4;19.00
20989;827.0;4;5.00
20990;961.0;4;18.00
20991;660.0;3;36.00
20992;660.0;3;4.00
20993;994.0;4;9.00
20994;1040.0;5;31.00
20995;1173.0;5;3.00
20996;1016.0;5;5.00
20997;465.0;2;6.00
20998;1118.0;5;170.00
20999;624.0;3;10.00
21000;1206.0;5;68.00
21001;666.0;3;249.00
21002;1423.0;6;0.00
21003;1164.0;5;38.00
21004;840.0;4;3.00
21005;882.0;4;46.00
21006;988.0;4;5.00
21007;1299.0;6;26.00
21008;1299.0;6;8.00
21009;996.0;4;14.00
21010;1141.0;5;20.00
21011;1124.0;5;17.00
21012;1098.0;5;31.00
21013;1628.0;7;24.00
21014;1628.0;7;0.00
21015;1175.0;5;92.00
21016;457.0;2;17.00
21017;914.0;4;9.00
21018;809.0;4;13.00
21019;723.0;3;142.00
21020;660.0;3;46.00
21021;707.0;3;51.00
21022;865.0;4;159.00
21023;821.0;4;19.00
21024;1044.0;5;49.00
21025;511.0;3;4.00
21026;921.0;4;11.00
21027;665.0;3;75.00
21028;510.0;3;14.00
21029;753.0;4;7.00
21030;977.0;4;23.00
21031;965.0;4;53.00
21032;726.0;3;0.00
21033;726.0;3;27.00
21034;941.0;4;24.00
21035;941.0;4;10.00
21036;807.0;4;99.00
21037;807.0;4;49.00
21038;625.0;3;24.00
21039;426.0;2;5.00
21040;1334.0;6;8.00
21041;1508.0;7;7.00
21042;1508.0;7;52.00
21043;1042.0;5;11.00
21044;917.0;4;60.00
21045;1124.0;5;194.00
21046;785.0;4;19.00
21047;359.0;2;10.00
21048;1210.0;5;80.00
21049;259.0;2;116.00
21050;845.0;4;7.00
21051;276.0;2;20.00
21052;1416.0;6;614.00
21053;827.0;4;58.00
21054;1416.0;6;33.00
21055;1062.0;5;16.00
21056;932.0;4;205.00
21057;457.0;2;328.00
21058;1170.0;5;19.00
21059;851.0;4;281.00
21060;851.0;4;637.00
21061;671.0;3;14.00
21062;671.0;3;3.00
21063;511.0;3;279.00
21064;787.0;4;28.00
21065;1749.0;7;195.00
21066;1749.0;7;218.00
21067;2295.0;10;9.00
21068;1139.0;5;9.00
21069;177.0;1;36.00
21070;1144.0;5;3.00
21071;1144.0;5;29.00
21072;1144.0;5;19.00
21073;1055.0;5;7.00
21074;1055.0;5;27.00
21075;1055.0;5;268.00
21076;1055.0;5;234.00
21077;1107.0;5;213.00
21078;1303.0;6;47.00
21079;1379.0;6;17.00
21080;1120.0;5;9.00
21081;1120.0;5;119.00
21082;733.0;3;22.00
21083;650.0;3;80.00
21084;581.0;3;14.00
21085;581.0;3;40.00
21086;581.0;3;41.00
21087;2335.0;10;10.00
21088;2335.0;10;1.00
21089;1249.0;5;30.00
21090;1310.0;6;2.00
21091;1310.0;6;3.00
21092;1310.0;6;57.00
21093;404.0;2;34.00
21094;404.0;2;25.00
21095;404.0;2;44.00
21096;404.0;2;28.00
21097;554.0;3;39.00
21098;554.0;3;29.00
21099;554.0;3;62.00
21100;554.0;3;6.00
21101;554.0;3;37.00
21102;404.0;2;46.00
21103;1249.0;5;52.00
21104;977.0;4;195.00
21105;977.0;4;12.00
21106;977.0;4;39.00
21107;977.0;4;9.00
21108;2402.0;10;48.00
21109;2402.0;10;41.00
21110;2402.0;10;56.00
21111;2402.0;10;29.00
21112;2402.0;10;19.00
21113;977.0;4;49.00
21114;977.0;4;92.00
21115;977.0;4;4.00
21116;2335.0;10;33.00
21117;894.0;4;
21118;894.0;4;5.00
21119;894.0;4;9.00
21120;894.0;4;0.00
21121;894.0;4;54.00
21122;873.0;4;19.00
21123;873.0;4;17.00
21124;991.0;4;204.00
21125;991.0;4;61.00
21126;991.0;4;24.00
21127;991.0;4;8.00
21128;991.0;4;74.00
21129;991.0;4;14.00
21130;650.0;3;97.00
21131;1222.0;5;6.00
21132;867.0;4;31.00
21133;1046.0;5;43.00
21134;852.0;4;5.00
21135;852.0;4;33.00
21136;852.0;4;90.00
21137;852.0;4;72.00
21138;852.0;4;83.00
21139;852.0;4;61.00
21140;852.0;4;64.00
21141;925.0;4;50.00
21142;925.0;4;23.00
21143;861.0;4;9.00
21144;2343.0;10;72.00
21145;502.0;3;250.00
21146;502.0;3;53.00
21147;502.0;3;36.00
21148;1416.0;6;4.00
21149;1416.0;6;89.00
21150;1535.0;7;18.00
21151;1535.0;7;
21152;1535.0;7;0.00
21153;1535.0;7;3.00
21154;1535.0;7;14.00
21155;1771.0;8;37.00
21156;1771.0;8;1.00
21157;1379.0;6;293.00
21158;1379.0;6;3.00
21159;1379.0;6;130.00
21160;1379.0;6;15.00
21161;733.0;3;69.00
21162;733.0;3;17.00
21163;733.0;3;7.00
21164;733.0;3;2.00
21165;1910.0;8;916.00
21166;1910.0;8;13.00
21167;1910.0;8;28.00
21168;1910.0;8;3.00
21169;1910.0;8;47.00
21170;1910.0;8;1.00
21171;957.0;4;49.00
21172;957.0;4;260.00
21173;2343.0;10;19.00
21174;2343.0;10;17.00
21175;2343.0;10;20.00
21176;913.0;4;75.00
21177;913.0;4;8.00
21178;1276.0;6;21.00
21179;502.0;3;5.00
21180;1703.0;7;24.00
21181;861.0;4;30.00
21182;861.0;4;26.00
21183;689.0;3;96.00
21184;919.0;4;30.00
21185;919.0;4;152.00
21186;919.0;4;233.00
21187;919.0;4;3.00
21188;982.0;4;102.00
21189;982.0;4;18.00
21190;466.0;2;14.00
21191;1127.0;5;36.00
21192;861.0;4;160.00
21193;861.0;4;6.00
21194;861.0;4;47.00
21195;1749.0;7;10.00
21196;1749.0;7;61.00
21197;2176.0;9;10.00
21198;2176.0;9;2.00
21199;2176.0;9;196.00
21200;2176.0;9;1240.00
21201;2176.0;9;51.00
21202;1947.0;8;39.00
21203;1947.0;8;26.00
21204;581.0;3;7.00
21205;985.0;4;64.00
21206;1111.0;5;2.00
21207;985.0;4;240.00
21208;985.0;4;5.00
21209;985.0;4;11.00
21210;925.0;4;21.00
21211;455.0;2;23.00
21212;1176.0;5;136.00
21213;1176.0;5;4.00
21214;1127.0;5;49.00
21215;1121.0;5;69.00
21216;1121.0;5;93.00
21217;1121.0;5;20.00
21218;1535.0;7;38.00
21219;1306.0;6;55.00
21220;1306.0;6;35.00
21221;1306.0;6;8.00
21222;1306.0;6;1.00
21223;1121.0;5;138.00
21224;1062.0;5;18.00
21225;1334.0;6;41.00
21226;1334.0;6;30.00
21227;1334.0;6;33.00
21228;907.0;4;7.00
21229;907.0;4;28.00
21230;907.0;4;30.00
21231;1514.0;7;18.00
21232;1119.0;5;33.00
21233;1055.0;5;6.00
21234;1182.0;5;75.00
21235;425.0;2;94.00
21236;425.0;2;40.00
21237;907.0;4;29.00
21238;1500.0;7;17.00
21239;1303.0;6;117.00
21240;848.0;4;71.00
21241;1013.0;5;102.00
21242;109.0;1;158.00
21243;599.0;3;28.00
21244;1670.0;7;88.00
21245;314.0;2;17.00
21246;1626.0;7;19.00
21247;630.0;3;25.00
21248;222.0;1;549.00
21249;913.0;4;23.00
21250;1358.0;6;86.00
21251;848.0;4;37.00
21252;1735.0;7;13.00
21253;1013.0;5;29.00
21254;594.0;3;74.00
21255;522.0;3;27.00
21256;1589.0;7;28.00
21257;84.0;1;120.00
21258;584.0;3;91.00
21259;316.0;2;47.00
21260;86.0;1;40.00
21261;451.0;2;52.00
21262;240.0;1;177.00
21263;584.0;3;71.00
21264;737.0;3;137.00
21265;1118.0;5;26.00
21266;776.0;4;409.00
21267;193.0;1;17.00
21268;604.0;3;528.00
21269;589.0;3;73.00
21270;585.0;3;474.00
21271;607.0;3;5.00
21272;589.0;3;7.00
21273;733.0;3;33.00
21274;84.0;1;45.00
21275;649.0;3;23.00
21276;1013.0;5;103.00
21277;541.0;3;35.00
21278;749.0;3;83.00
21279;748.0;3;56.00
21280;269.0;2;22.00
21281;573.0;3;86.00
21282;83.0;1;52.00
21283;150.0;1;35.00
21284;260.0;2;18.00
21285;536.0;3;14.00
21286;150.0;1;58.00
21287;174.0;1;147.00
21288;421.0;2;46.00
21289;911.0;4;22.00
21290;262.0;2;24.00
21291;916.0;4;115.00
21292;802.0;4;33.00
21293;77.0;1;13.00
21294;594.0;3;29.00
21295;848.0;4;157.00
21296;451.0;2;43.00
21297;616.0;3;413.00
21298;807.0;4;6.00
21299;1671.0;7;20.00
21300;438.0;2;63.00
21301;557.0;3;35.00
21302;391.0;2;38.00
21303;752.0;4;55.00
21304;776.0;4;21.00
21305;604.0;3;74.00
21306;1250.0;6;1.00
21307;649.0;3;16.00
21308;1013.0;5;101.00
21309;584.0;3;19.00
21310;1476.0;6;19.00
21311;480.0;2;37.00
21312;1589.0;7;57.00
21313;626.0;3;112.00
21314;564.0;3;303.00
21315;109.0;1;36.00
21316;360.0;2;55.00
21317;585.0;3;59.00
21318;850.0;4;33.00
21319;733.0;3;91.00
21320;209.0;1;41.00
21321;409.0;2;54.00
21322;86.0;1;18.00
21323;421.0;2;1.00
21324;844.0;4;42.00
21325;412.0;2;100.00
21326;1014.0;5;101.00
21327;1250.0;6;69.00
21328;1499.0;6;78.00
21329;262.0;2;263.00
21330;236.0;1;86.00
21331;66.0;1;584.00
21332;723.0;3;39.00
21333;199.0;1;76.00
21334;373.0;2;29.00
21335;262.0;2;15.00
21336;1557.0;7;40.00
21337;1589.0;7;84.00
21338;344.0;2;81.00
21339;689.0;3;2.00
21340;360.0;2;633.00
21341;157.0;1;2.00
21342;360.0;2;29.00
21343;607.0;3;465.00
21344;763.0;4;115.00
21345;1250.0;6;76.00
21346;1358.0;6;11.00
21347;536.0;3;23.00
21348;370.0;2;182.00
21349;522.0;3;14.00
21350;606.0;3;17.00
21351;326.0;2;197.00
21352;807.0;4;19.00
21353;158.0;1;36.00
21354;125.0;1;2.00
21355;1384.0;6;57.00
21356;1250.0;6;45.00
21357;86.0;1;20.00
21358;584.0;3;74.00
21359;109.0;1;97.00
21360;737.0;3;31.00
21361;1499.0;6;20.00
21362;666.0;3;38.00
21363;495.0;2;30.00
21364;542.0;3;54.00
21365;462.0;2;41.00
21366;751.0;4;24.00
21367;125.0;1;68.00
21368;1013.0;5;13.00
21369;838.0;4;45.00
21370;517.0;3;33.00
21371;222.0;1;25.00
21372;280.0;2;85.00
21373;222.0;1;91.00
21374;83.0;1;97.00
21375;360.0;2;206.00
21376;298.0;2;21.00
21377;228.0;1;88.00
21378;751.0;4;15.00
21379;794.0;4;109.00
21380;594.0;3;203.00
21381;674.0;3;18.00
21382;733.0;3;16.00
21383;1199.0;5;116.00
21384;1269.0;6;45.00
21385;850.0;4;17.00
21386;300.0;2;38.00
21387;733.0;3;29.00
21388;458.0;2;15.00
21389;262.0;2;18.00
21390;326.0;2;409.00
21391;409.0;2;14.00
21392;84.0;1;28.00
21393;363.0;2;81.00
21394;898.0;4;3.00
21395;173.0;1;7.00
21396;852.0;4;10.00
21397;627.0;3;107.00
21398;584.0;3;60.00
21399;751.0;4;43.00
21400;1626.0;7;159.00
21401;536.0;3;24.00
21402;207.0;1;2.00
21403;83.0;1;452.00
21404;573.0;3;10.00
21405;89.0;1;186.00
21406;809.0;4;51.00
21407;110.0;1;2.00
21408;599.0;3;44.00
21409;1242.0;5;16.00
21410;451.0;2;18.00
21411;845.0;4;1.00
21412;913.0;4;25.00
21413;250.0;2;26.00
21414;1464.0;6;103.00
21415;262.0;2;4.00
21416;584.0;3;40.00
21417;1013.0;5;12.00
21418;677.0;3;227.00
21419;737.0;3;26.00
21420;599.0;3;15.00
21421;1013.0;5;70.00
21422;109.0;1;28.00
21423;599.0;3;17.00
21424;447.0;2;20.00
21425;689.0;3;24.00
21426;157.0;1;579.00
21427;113.0;1;24.00
21428;360.0;2;45.00
21429;250.0;2;122.00
21430;458.0;2;29.00
21431;84.0;1;73.00
21432;125.0;1;9.00
21433;1482.0;6;90.00
21434;209.0;1;77.00
21435;363.0;2;8.00
21436;421.0;2;62.00
21437;370.0;2;66.00
21438;190.0;1;89.00
21439;1013.0;5;778.00
21440;954.0;4;1.00
21441;911.0;4;24.00
21442;1195.0;5;98.00
21443;792.0;4;38.00
21444;1235.0;5;22.00
21445;522.0;3;49.00
21446;723.0;3;170.00
21447;599.0;3;7.00
21448;466.0;2;472.00
21449;240.0;1;17.00
21450;783.0;4;18.00
21451;1013.0;5;68.00
21452;109.0;1;62.00
21453;403.0;2;41.00
21454;1381.0;6;48.00
21455;308.0;2;34.00
21456;157.0;1;154.00
21457;222.0;1;13.00
21458;113.0;1;6.00
21459;313.0;2;1.00
21460;911.0;4;31.00
21461;1250.0;6;19.00
21462;733.0;3;42.00
21463;73.0;1;1.00
21464;1589.0;7;18.00
21465;964.0;4;68.00
21466;693.0;3;1.00
21467;209.0;1;103.00
21468;125.0;1;19.00
21469;125.0;1;90.00
21470;1250.0;6;20.00
21471;462.0;2;99.00
21472;522.0;3;60.00
21473;776.0;4;39.00
21474;250.0;2;31.00
21475;192.0;1;83.00
21476;1550.0;7;149.00
21477;190.0;1;63.00
21478;902.0;4;26.00
