CarrierDelay;WeatherDelay;NASDelay
133.0;1;
135.0;1;
528.0;3;
133.0;1;
462.0;2;
368.0;2;35.00
420.0;2;
177.0;1;0.00
239.0;1;
343.0;2;
462.0;2;
227.0;1;
384.0;2;
227.0;1;
441.0;2;
596.0;3;
160.0;1;
528.0;3;
849.0;4;
475.0;2;
268.0;2;
849.0;4;
173.0;1;
528.0;3;
315.0;2;
160.0;1;
177.0;1;
268.0;2;
268.0;2;
368.0;2;
409.0;2;
299.0;2;
133.0;1;
368.0;2;
137.0;1;
108.0;1;
240.0;1;
67.0;1;
177.0;1;
315.0;2;
589.0;3;
296.0;2;
177.0;1;
177.0;1;
284.0;2;
589.0;3;
528.0;3;
528.0;3;
501.0;3;
67.0;1;
173.0;1;
296.0;2;0.00
268.0;2;
577.0;3;0.00
368.0;2;
557.0;3;0.00
272.0;2;
239.0;1;
296.0;2;
738.0;3;
296.0;2;11.00
173.0;1;
343.0;2;
416.0;2;0.00
528.0;3;0.00
227.0;1;
227.0;1;
401.0;2;
401.0;2;
398.0;2;
135.0;1;
441.0;2;
420.0;2;
409.0;2;
160.0;1;
398.0;2;
738.0;3;
401.0;2;
403.0;2;
398.0;2;
122.0;1;
196.0;1;
589.0;3;
501.0;3;
501.0;3;0.00
268.0;2;
343.0;2;
666.0;3;
401.0;2;
677.0;3;
122.0;1;
343.0;2;
268.0;2;
77.0;1;
515.0;3;
398.0;2;
466.0;2;
515.0;3;
77.0;1;
501.0;3;7.00
67.0;1;
67.0;1;22.00
323.0;2;
501.0;3;
666.0;3;
401.0;2;
343.0;2;
160.0;1;0.00
566.0;3;0.00
129.0;1;
129.0;1;18.00
129.0;1;10.00
129.0;1;
129.0;1;
129.0;1;10.00
129.0;1;10.00
129.0;1;
129.0;1;
56.0;1;
73.0;1;
100.0;1;
195.0;1;0.00
246.0;1;
100.0;1;
143.0;1;
277.0;2;
284.0;2;0.00
299.0;2;
325.0;2;
160.0;1;
645.0;3;0.00
100.0;1;
501.0;3;
325.0;2;
594.0;3;0.00
605.0;3;0.00
299.0;2;
157.0;1;
246.0;1;
277.0;2;
284.0;2;
160.0;1;6.00
645.0;3;29.00
284.0;2;
212.0;1;
325.0;2;
299.0;2;
628.0;3;
195.0;1;0.00
642.0;3;12.00
708.0;3;5.00
284.0;2;0.00
160.0;1;0.00
172.0;1;
212.0;1;3.00
284.0;2;0.00
266.0;2;
143.0;1;2.00
284.0;2;
143.0;1;0.00
172.0;1;
116.0;1;
195.0;1;0.00
299.0;2;
157.0;1;
284.0;2;0.00
143.0;1;0.00
143.0;1;
725.0;3;0.00
209.0;1;0.00
209.0;1;
820.0;4;
212.0;1;107.00
645.0;3;
630.0;3;
288.0;2;
325.0;2;
116.0;1;
325.0;2;
594.0;3;
284.0;2;
100.0;1;
116.0;1;0.00
116.0;1;
195.0;1;
445.0;2;0.00
445.0;2;
212.0;1;
872.0;4;
212.0;1;
642.0;3;
708.0;3;25.00
284.0;2;
160.0;1;
284.0;2;4.00
284.0;2;34.00
725.0;3;
212.0;1;
172.0;1;
212.0;1;0.00
209.0;1;0.00
195.0;1;
172.0;1;
143.0;1;
143.0;1;
246.0;1;0.00
143.0;1;5.00
209.0;1;16.00
195.0;1;
212.0;1;
246.0;1;
296.0;2;
172.0;1;0.00
645.0;3;
266.0;2;
594.0;3;4.00
296.0;2;
284.0;2;0.00
594.0;3;0.00
172.0;1;0.00
212.0;1;0.00
445.0;2;
445.0;2;7.00
628.0;3;
696.0;3;
282.0;2;
282.0;2;
266.0;2;19.00
143.0;1;
288.0;2;
628.0;3;0.00
628.0;3;
282.0;2;
282.0;2;0.00
288.0;2;
266.0;2;
288.0;2;0.00
282.0;2;0.00
325.0;2;
143.0;1;
282.0;2;
316.0;2;
416.0;2;
343.0;2;4.00
416.0;2;
343.0;2;0.00
900.0;4;
900.0;4;
196.0;1;
420.0;2;
773.0;4;15.00
288.0;2;
522.0;3;
773.0;4;
67.0;1;
466.0;2;
323.0;2;
223.0;1;
67.0;1;65.00
466.0;2;
323.0;2;
179.0;1;
630.0;3;0.00
420.0;2;
515.0;3;14.00
288.0;2;
239.0;1;
630.0;3;
223.0;1;
77.0;1;
239.0;1;
441.0;2;
94.0;1;
77.0;1;
288.0;2;
438.0;2;
438.0;2;
67.0;1;
588.0;3;
588.0;3;
223.0;1;
240.0;1;
223.0;1;
133.0;1;
224.0;1;
642.0;3;
849.0;4;
130.0;1;
157.0;1;
224.0;1;
773.0;4;
773.0;4;
642.0;3;0.00
642.0;3;
849.0;4;
130.0;1;
130.0;1;
108.0;1;
67.0;1;
589.0;3;
137.0;1;
223.0;1;
240.0;1;
135.0;1;
108.0;1;
94.0;1;
630.0;3;
677.0;3;
157.0;1;
94.0;1;
630.0;3;7.00
299.0;2;
77.0;1;
303.0;2;
510.0;3;0.00
196.0;1;
73.0;1;
623.0;3;0.00
589.0;3;
623.0;3;
359.0;2;
472.0;2;0.00
576.0;3;0.00
696.0;3;
212.0;1;
576.0;3;27.00
472.0;2;
516.0;3;
589.0;3;
299.0;2;
577.0;3;5.00
1024.0;5;
770.0;4;
1085.0;5;
359.0;2;
1048.0;5;0.00
286.0;2;
359.0;2;
300.0;2;
303.0;2;
286.0;2;
137.0;1;96.00
423.0;2;
137.0;1;0.00
286.0;2;
911.0;4;
456.0;2;
696.0;3;
589.0;3;
723.0;3;
679.0;3;
286.0;2;
752.0;4;
258.0;2;
679.0;3;
472.0;2;0.00
423.0;2;
456.0;2;
258.0;2;
1048.0;5;
196.0;1;
752.0;4;
516.0;3;0.00
73.0;1;
300.0;2;
451.0;2;
770.0;4;
770.0;4;
94.0;1;
456.0;2;
696.0;3;
576.0;3;
196.0;1;
563.0;3;
770.0;4;
623.0;3;
224.0;1;
286.0;2;
451.0;2;
456.0;2;
483.0;2;
300.0;2;
286.0;2;88.00
493.0;2;0.00
723.0;3;
196.0;1;
224.0;1;
409.0;2;
384.0;2;
303.0;2;0.00
488.0;2;
240.0;1;
679.0;3;
135.0;1;108.00
510.0;3;
576.0;3;
135.0;1;0.00
679.0;3;
604.0;3;17.00
230.0;1;
230.0;1;
604.0;3;
212.0;1;6.00
515.0;3;
466.0;2;0.00
94.0;1;
516.0;3;
577.0;3;
300.0;2;
420.0;2;
73.0;1;
420.0;2;
1085.0;5;
420.0;2;0.00
73.0;1;
493.0;2;21.00
483.0;2;
563.0;3;
1085.0;5;
596.0;3;
623.0;3;
563.0;3;
141.0;1;
212.0;1;
152.0;1;
152.0;1;
752.0;4;
515.0;3;
627.0;3;
250.0;2;
483.0;2;
359.0;2;
488.0;2;0.00
483.0;2;
423.0;2;
770.0;4;
488.0;2;0.00
420.0;2;
604.0;3;
303.0;2;
604.0;3;
141.0;1;
679.0;3;
679.0;3;
212.0;1;
130.0;1;
483.0;2;
212.0;1;
409.0;2;
73.0;1;
130.0;1;16.00
752.0;4;8.00
141.0;1;
488.0;2;58.00
752.0;4;
472.0;2;0.00
589.0;3;
141.0;1;
563.0;3;
627.0;3;0.00
563.0;3;
483.0;2;
563.0;3;
212.0;1;
577.0;3;0.00
596.0;3;
135.0;1;6.00
73.0;1;21.00
73.0;1;
250.0;2;
230.0;1;
752.0;4;
230.0;1;
516.0;3;
1024.0;5;88.00
230.0;1;
948.0;4;
258.0;2;
264.0;2;
264.0;2;53.00
948.0;4;
264.0;2;
491.0;2;
783.0;4;
258.0;2;
491.0;2;
137.0;1;
1009.0;5;
607.0;3;
391.0;2;
557.0;3;
948.0;4;
607.0;3;
1009.0;5;
541.0;3;8.00
391.0;2;
416.0;2;
258.0;2;
250.0;2;
323.0;2;
323.0;2;
334.0;2;
622.0;3;
948.0;4;
250.0;2;
1041.0;5;
775.0;4;
250.0;2;
531.0;3;
139.0;1;
491.0;2;
250.0;2;
413.0;2;
403.0;2;
864.0;4;
230.0;1;
646.0;3;
403.0;2;
403.0;2;
646.0;3;
230.0;1;
1085.0;5;
948.0;4;71.00
413.0;2;
528.0;3;
770.0;4;
235.0;1;
416.0;2;
783.0;4;
258.0;2;
606.0;3;
606.0;3;
416.0;2;
240.0;1;
627.0;3;
258.0;2;
1081.0;5;
627.0;3;
557.0;3;
531.0;3;
783.0;4;
606.0;3;
152.0;1;
977.0;4;
528.0;3;
1015.0;5;
646.0;3;
607.0;3;
528.0;3;
258.0;2;
977.0;4;
607.0;3;
794.0;4;
403.0;2;
334.0;2;
334.0;2;
406.0;2;
139.0;1;
196.0;1;
334.0;2;
120.0;1;
1144.0;5;
1081.0;5;
139.0;1;
646.0;3;
541.0;3;41.00
948.0;4;
770.0;4;
258.0;2;
139.0;1;
406.0;2;
1144.0;5;0.00
258.0;2;
403.0;2;
152.0;1;
235.0;1;
594.0;3;
606.0;3;
230.0;1;
196.0;1;
403.0;2;
872.0;4;
416.0;2;
1069.0;5;
622.0;3;
783.0;4;
120.0;1;
250.0;2;
594.0;3;
775.0;4;
864.0;4;
213.0;1;
522.0;3;
441.0;2;
213.0;1;
420.0;2;
441.0;2;
522.0;3;
522.0;3;0.00
475.0;2;
177.0;1;
900.0;4;
258.0;2;
438.0;2;
371.0;2;
522.0;3;4.00
130.0;1;
258.0;2;
438.0;2;
475.0;2;
177.0;1;
288.0;2;
139.0;1;
139.0;1;
67.0;1;0.00
900.0;4;
177.0;1;
177.0;1;
272.0;2;
462.0;2;
462.0;2;
588.0;3;
323.0;2;
577.0;3;
296.0;2;
157.0;1;
139.0;1;
139.0;1;
177.0;1;
272.0;2;
177.0;1;
67.0;1;5.00
177.0;1;
462.0;2;
462.0;2;
177.0;1;
177.0;1;
240.0;1;
773.0;4;
137.0;1;
173.0;1;
288.0;2;
272.0;2;
420.0;2;
416.0;2;
196.0;1;
589.0;3;123.00
343.0;2;
299.0;2;
409.0;2;
137.0;1;
223.0;1;
466.0;2;
316.0;2;
179.0;1;
177.0;1;
67.0;1;
67.0;1;
475.0;2;0.00
589.0;3;
240.0;1;
240.0;1;
177.0;1;
240.0;1;
240.0;1;
160.0;1;
67.0;1;
466.0;2;
476.0;2;
135.0;1;
577.0;3;
288.0;2;
299.0;2;
239.0;1;
371.0;2;
542.0;3;
100.0;1;
401.0;2;
283.0;2;
160.0;1;
528.0;3;
566.0;3;
528.0;3;
94.0;1;
283.0;2;
476.0;2;
239.0;1;
384.0;2;
239.0;1;
133.0;1;
135.0;1;
528.0;3;
133.0;1;
462.0;2;
368.0;2;
420.0;2;
177.0;1;
239.0;1;
409.0;2;
343.0;2;52.00
462.0;2;
227.0;1;
522.0;3;61.00
227.0;1;
441.0;2;
160.0;1;0.00
528.0;3;
849.0;4;
475.0;2;
268.0;2;
849.0;4;0.00
173.0;1;
528.0;3;
108.0;1;
315.0;2;33.00
240.0;1;
160.0;1;
177.0;1;
268.0;2;0.00
268.0;2;2.00
368.0;2;
409.0;2;
299.0;2;
133.0;1;
368.0;2;41.00
738.0;3;
738.0;3;
108.0;1;
240.0;1;
67.0;1;140.00
177.0;1;
315.0;2;
196.0;1;
589.0;3;
296.0;2;
177.0;1;
738.0;3;
177.0;1;
738.0;3;
122.0;1;25.00
67.0;1;
589.0;3;
67.0;1;
528.0;3;
528.0;3;
501.0;3;
67.0;1;27.00
173.0;1;
296.0;2;
268.0;2;
577.0;3;
368.0;2;
773.0;4;
272.0;2;
77.0;1;
462.0;2;
160.0;1;
738.0;3;
296.0;2;
173.0;1;
258.0;2;
696.0;3;
343.0;2;
67.0;1;
416.0;2;
528.0;3;
227.0;1;
227.0;1;
401.0;2;
642.0;3;
401.0;2;
398.0;2;19.00
272.0;2;
122.0;1;
420.0;2;
272.0;2;
462.0;2;5.00
160.0;1;
398.0;2;
738.0;3;
401.0;2;
122.0;1;
122.0;1;
398.0;2;
122.0;1;
196.0;1;
589.0;3;
501.0;3;
501.0;3;
268.0;2;
343.0;2;
666.0;3;
401.0;2;
677.0;3;
122.0;1;
240.0;1;0.00
343.0;2;
268.0;2;
77.0;1;
398.0;2;176.00
160.0;1;
515.0;3;
77.0;1;
501.0;3;
67.0;1;
67.0;1;0.00
323.0;2;
501.0;3;
666.0;3;
401.0;2;
343.0;2;
160.0;1;
566.0;3;
129.0;1;
129.0;1;
129.0;1;
129.0;1;
129.0;1;
129.0;1;
129.0;1;
129.0;1;
129.0;1;
56.0;1;
73.0;1;
282.0;2;
282.0;2;0.00
100.0;1;
195.0;1;0.00
246.0;1;
100.0;1;0.00
143.0;1;
277.0;2;0.00
284.0;2;0.00
299.0;2;
325.0;2;
160.0;1;
645.0;3;0.00
100.0;1;17.00
501.0;3;
325.0;2;
594.0;3;0.00
605.0;3;0.00
299.0;2;
157.0;1;
246.0;1;
277.0;2;0.00
284.0;2;7.00
160.0;1;
645.0;3;
284.0;2;
212.0;1;7.00
325.0;2;
299.0;2;4.00
628.0;3;22.00
195.0;1;0.00
642.0;3;0.00
708.0;3;0.00
284.0;2;0.00
160.0;1;0.00
172.0;1;
212.0;1;
284.0;2;
266.0;2;2.00
143.0;1;5.00
284.0;2;
143.0;1;0.00
172.0;1;0.00
116.0;1;0.00
195.0;1;12.00
299.0;2;
157.0;1;
284.0;2;0.00
143.0;1;0.00
143.0;1;
725.0;3;0.00
209.0;1;0.00
209.0;1;
820.0;4;
212.0;1;
645.0;3;
630.0;3;
288.0;2;
325.0;2;
116.0;1;
325.0;2;
594.0;3;
284.0;2;
100.0;1;
116.0;1;0.00
116.0;1;7.00
195.0;1;
445.0;2;
445.0;2;
212.0;1;
872.0;4;
212.0;1;
642.0;3;0.00
708.0;3;0.00
284.0;2;
160.0;1;9.00
284.0;2;
284.0;2;0.00
725.0;3;
212.0;1;0.00
172.0;1;
212.0;1;
209.0;1;
195.0;1;
172.0;1;
143.0;1;
143.0;1;
246.0;1;
143.0;1;18.00
209.0;1;50.00
195.0;1;
212.0;1;
246.0;1;
296.0;2;
172.0;1;2.00
645.0;3;6.00
266.0;2;
594.0;3;
296.0;2;
284.0;2;
594.0;3;
172.0;1;
212.0;1;21.00
445.0;2;
445.0;2;
628.0;3;34.00
696.0;3;
282.0;2;
282.0;2;0.00
266.0;2;0.00
143.0;1;
288.0;2;
628.0;3;0.00
628.0;3;
282.0;2;0.00
282.0;2;0.00
288.0;2;0.00
266.0;2;
288.0;2;
282.0;2;
325.0;2;
143.0;1;
282.0;2;
531.0;3;3.00
416.0;2;
343.0;2;0.00
416.0;2;
343.0;2;0.00
900.0;4;
900.0;4;
196.0;1;
420.0;2;
773.0;4;
528.0;3;
288.0;2;
522.0;3;
773.0;4;0.00
67.0;1;
466.0;2;
323.0;2;11.00
223.0;1;
67.0;1;31.00
466.0;2;
323.0;2;0.00
179.0;1;
630.0;3;
420.0;2;
515.0;3;
288.0;2;
239.0;1;
630.0;3;
100.0;1;
223.0;1;
77.0;1;
239.0;1;
441.0;2;
94.0;1;
77.0;1;
288.0;2;
438.0;2;
438.0;2;
67.0;1;
588.0;3;
223.0;1;
240.0;1;98.00
588.0;3;
223.0;1;
316.0;2;0.00
133.0;1;
224.0;1;
642.0;3;
849.0;4;
130.0;1;
157.0;1;
224.0;1;
773.0;4;3.00
773.0;4;
642.0;3;
642.0;3;
849.0;4;0.00
130.0;1;
130.0;1;
108.0;1;
67.0;1;0.00
589.0;3;
137.0;1;
223.0;1;3.00
240.0;1;
135.0;1;
108.0;1;
94.0;1;
630.0;3;
677.0;3;7.00
157.0;1;
94.0;1;
630.0;3;
299.0;2;
77.0;1;
303.0;2;
510.0;3;
196.0;1;
472.0;2;
623.0;3;
589.0;3;
623.0;3;
359.0;2;
472.0;2;
576.0;3;
696.0;3;10.00
212.0;1;572.00
316.0;2;
516.0;3;
589.0;3;0.00
316.0;2;
577.0;3;
1024.0;5;
770.0;4;0.00
1085.0;5;
359.0;2;
1048.0;5;
286.0;2;
359.0;2;
300.0;2;
300.0;2;
303.0;2;
286.0;2;9.00
137.0;1;1.00
423.0;2;
137.0;1;0.00
286.0;2;
911.0;4;5.00
456.0;2;
696.0;3;
589.0;3;
723.0;3;65.00
679.0;3;
286.0;2;72.00
752.0;4;
258.0;2;
679.0;3;
472.0;2;
423.0;2;
456.0;2;
258.0;2;
576.0;3;
1048.0;5;
196.0;1;
752.0;4;
516.0;3;0.00
73.0;1;
300.0;2;62.00
451.0;2;8.00
770.0;4;69.00
770.0;4;
94.0;1;0.00
456.0;2;
696.0;3;46.00
576.0;3;
196.0;1;
563.0;3;0.00
770.0;4;
623.0;3;4.00
224.0;1;0.00
286.0;2;18.00
451.0;2;7.00
456.0;2;
483.0;2;
300.0;2;0.00
286.0;2;
493.0;2;0.00
723.0;3;
196.0;1;
224.0;1;72.00
384.0;2;0.00
303.0;2;
488.0;2;
240.0;1;
679.0;3;
135.0;1;
510.0;3;
576.0;3;
135.0;1;
679.0;3;
604.0;3;
230.0;1;
230.0;1;
604.0;3;
212.0;1;
515.0;3;
466.0;2;
94.0;1;96.00
516.0;3;0.00
577.0;3;2.00
300.0;2;10.00
420.0;2;
73.0;1;132.00
420.0;2;
1085.0;5;
420.0;2;
73.0;1;0.00
493.0;2;0.00
483.0;2;
563.0;3;0.00
1085.0;5;
596.0;3;
623.0;3;
563.0;3;
141.0;1;
300.0;2;
152.0;1;
152.0;1;
752.0;4;
515.0;3;
627.0;3;
250.0;2;
483.0;2;
359.0;2;
488.0;2;
483.0;2;
196.0;1;40.00
423.0;2;
770.0;4;
488.0;2;
420.0;2;0.00
604.0;3;
303.0;2;
604.0;3;
141.0;1;
679.0;3;
679.0;3;
130.0;1;
483.0;2;
212.0;1;
135.0;1;
130.0;1;
752.0;4;
141.0;1;
488.0;2;0.00
752.0;4;
472.0;2;
589.0;3;
141.0;1;
563.0;3;
627.0;3;
196.0;1;0.00
563.0;3;0.00
483.0;2;22.00
563.0;3;57.00
212.0;1;
577.0;3;
596.0;3;
135.0;1;
73.0;1;30.00
73.0;1;9.00
250.0;2;
230.0;1;8.00
752.0;4;
230.0;1;
516.0;3;
1024.0;5;119.00
230.0;1;0.00
948.0;4;
258.0;2;
230.0;1;
264.0;2;
264.0;2;
948.0;4;
264.0;2;
491.0;2;
783.0;4;
258.0;2;
491.0;2;
137.0;1;
1009.0;5;26.00
607.0;3;
391.0;2;
557.0;3;
948.0;4;
607.0;3;
1009.0;5;
541.0;3;
416.0;2;
391.0;2;
416.0;2;
258.0;2;
250.0;2;
323.0;2;
323.0;2;
948.0;4;
250.0;2;
1041.0;5;9.00
775.0;4;
250.0;2;
531.0;3;
139.0;1;
491.0;2;
250.0;2;
413.0;2;
403.0;2;
864.0;4;
230.0;1;
646.0;3;
403.0;2;
403.0;2;
646.0;3;
235.0;1;
1085.0;5;51.00
948.0;4;
413.0;2;
977.0;4;
235.0;1;
770.0;4;
235.0;1;
416.0;2;
783.0;4;
258.0;2;
606.0;3;0.00
606.0;3;0.00
416.0;2;
472.0;2;
240.0;1;
627.0;3;85.00
258.0;2;
1081.0;5;
627.0;3;
557.0;3;
531.0;3;11.00
783.0;4;
606.0;3;
152.0;1;0.00
977.0;4;
403.0;2;20.00
1015.0;5;
646.0;3;
607.0;3;
403.0;2;
258.0;2;
977.0;4;0.00
607.0;3;
794.0;4;
403.0;2;
334.0;2;
409.0;2;
406.0;2;
139.0;1;
196.0;1;
334.0;2;
120.0;1;
1144.0;5;
1081.0;5;
139.0;1;
646.0;3;
541.0;3;
948.0;4;
770.0;4;
258.0;2;
139.0;1;
406.0;2;
1144.0;5;
258.0;2;5.00
403.0;2;
152.0;1;0.00
235.0;1;
594.0;3;
606.0;3;8.00
230.0;1;
196.0;1;35.00
403.0;2;
872.0;4;
416.0;2;
1069.0;5;
409.0;2;
783.0;4;
120.0;1;
977.0;4;
594.0;3;
775.0;4;
864.0;4;
213.0;1;
522.0;3;
441.0;2;
213.0;1;
420.0;2;
441.0;2;
522.0;3;
522.0;3;
475.0;2;
177.0;1;
900.0;4;
258.0;2;
438.0;2;
371.0;2;
522.0;3;
130.0;1;
258.0;2;
438.0;2;
475.0;2;
177.0;1;
288.0;2;
139.0;1;
139.0;1;
67.0;1;
900.0;4;
177.0;1;
177.0;1;
272.0;2;
462.0;2;2.00
462.0;2;
588.0;3;
323.0;2;
577.0;3;21.00
296.0;2;
316.0;2;
139.0;1;
139.0;1;
272.0;2;
177.0;1;
67.0;1;
462.0;2;27.00
462.0;2;
177.0;1;
177.0;1;
240.0;1;
773.0;4;
137.0;1;
173.0;1;
288.0;2;0.00
272.0;2;19.00
420.0;2;
416.0;2;0.00
196.0;1;
589.0;3;
343.0;2;
299.0;2;70.00
528.0;3;
137.0;1;
223.0;1;9.00
466.0;2;
531.0;3;12.00
179.0;1;
177.0;1;0.00
67.0;1;
67.0;1;
475.0;2;
589.0;3;
240.0;1;
240.0;1;267.00
177.0;1;
240.0;1;
240.0;1;0.00
160.0;1;
67.0;1;
466.0;2;
476.0;2;
135.0;1;
577.0;3;
288.0;2;0.00
299.0;2;
239.0;1;
371.0;2;
542.0;3;
100.0;1;
401.0;2;
283.0;2;
160.0;1;
528.0;3;
566.0;3;
528.0;3;
94.0;1;62.00
283.0;2;
476.0;2;
239.0;1;
384.0;2;
239.0;1;
133.0;1;
528.0;3;
133.0;1;0.00
462.0;2;
368.0;2;
420.0;2;
177.0;1;2.00
239.0;1;
343.0;2;
462.0;2;
227.0;1;
522.0;3;0.00
227.0;1;
441.0;2;
160.0;1;
528.0;3;
849.0;4;
475.0;2;
268.0;2;25.00
849.0;4;
173.0;1;0.00
528.0;3;
108.0;1;
315.0;2;
240.0;1;0.00
160.0;1;
177.0;1;
268.0;2;
268.0;2;
368.0;2;
409.0;2;
299.0;2;
133.0;1;
368.0;2;0.00
738.0;3;
738.0;3;
108.0;1;
240.0;1;0.00
67.0;1;100.00
177.0;1;
315.0;2;
196.0;1;
589.0;3;
296.0;2;
177.0;1;
738.0;3;
177.0;1;
738.0;3;
122.0;1;
67.0;1;
589.0;3;
67.0;1;
528.0;3;
528.0;3;
501.0;3;
67.0;1;
173.0;1;
296.0;2;
268.0;2;
368.0;2;
773.0;4;2.00
272.0;2;4.00
77.0;1;
462.0;2;
160.0;1;
738.0;3;
296.0;2;
173.0;1;0.00
258.0;2;
696.0;3;
343.0;2;0.00
67.0;1;
416.0;2;
528.0;3;
227.0;1;
227.0;1;
401.0;2;
642.0;3;0.00
401.0;2;
398.0;2;
272.0;2;
122.0;1;
420.0;2;
272.0;2;
462.0;2;
160.0;1;
398.0;2;
738.0;3;
401.0;2;
122.0;1;
122.0;1;
398.0;2;
122.0;1;
196.0;1;
589.0;3;
501.0;3;
501.0;3;0.00
268.0;2;0.00
343.0;2;
666.0;3;0.00
401.0;2;
677.0;3;1.00
122.0;1;
240.0;1;4.00
343.0;2;
268.0;2;
77.0;1;155.00
398.0;2;
160.0;1;
515.0;3;
77.0;1;0.00
501.0;3;
67.0;1;
67.0;1;39.00
323.0;2;
501.0;3;
666.0;3;
401.0;2;
343.0;2;
160.0;1;
566.0;3;
129.0;1;
129.0;1;
129.0;1;
129.0;1;
129.0;1;
129.0;1;
129.0;1;
129.0;1;
56.0;1;
73.0;1;
129.0;1;
404.0;2;10.00
404.0;2;17.00
100.0;1;59.00
195.0;1;
246.0;1;
100.0;1;0.00
143.0;1;0.00
277.0;2;0.00
284.0;2;
299.0;2;
325.0;2;
160.0;1;
645.0;3;
100.0;1;
501.0;3;
325.0;2;
594.0;3;
605.0;3;
299.0;2;0.00
157.0;1;
246.0;1;0.00
277.0;2;
284.0;2;
160.0;1;
645.0;3;
284.0;2;
212.0;1;9.00
325.0;2;
299.0;2;
628.0;3;55.00
195.0;1;46.00
642.0;3;
708.0;3;3.00
284.0;2;0.00
160.0;1;
172.0;1;
212.0;1;0.00
284.0;2;0.00
266.0;2;10.00
143.0;1;
284.0;2;
143.0;1;
172.0;1;0.00
116.0;1;
195.0;1;
299.0;2;
157.0;1;
284.0;2;0.00
143.0;1;0.00
143.0;1;
725.0;3;0.00
209.0;1;
209.0;1;
820.0;4;
212.0;1;
645.0;3;0.00
630.0;3;
288.0;2;
325.0;2;
116.0;1;
325.0;2;
594.0;3;
284.0;2;
100.0;1;
116.0;1;
116.0;1;
195.0;1;0.00
445.0;2;0.00
445.0;2;
212.0;1;
872.0;4;
212.0;1;
642.0;3;
708.0;3;18.00
284.0;2;
160.0;1;
284.0;2;46.00
284.0;2;30.00
725.0;3;
212.0;1;0.00
172.0;1;
212.0;1;
209.0;1;31.00
195.0;1;
172.0;1;
143.0;1;
143.0;1;
246.0;1;
143.0;1;
209.0;1;
195.0;1;
212.0;1;
246.0;1;30.00
296.0;2;
172.0;1;
645.0;3;
266.0;2;0.00
594.0;3;
296.0;2;
284.0;2;
594.0;3;
172.0;1;
212.0;1;
445.0;2;
445.0;2;
628.0;3;
696.0;3;
282.0;2;
282.0;2;0.00
266.0;2;0.00
143.0;1;
288.0;2;
628.0;3;0.00
628.0;3;
282.0;2;
282.0;2;
288.0;2;
266.0;2;
288.0;2;
282.0;2;
325.0;2;
143.0;1;
282.0;2;
531.0;3;
416.0;2;
343.0;2;
416.0;2;
343.0;2;
900.0;4;
900.0;4;
196.0;1;0.00
420.0;2;
773.0;4;
528.0;3;
288.0;2;
522.0;3;
773.0;4;
67.0;1;
466.0;2;
323.0;2;
223.0;1;
67.0;1;
466.0;2;
323.0;2;
179.0;1;
630.0;3;
420.0;2;
515.0;3;
288.0;2;
239.0;1;
630.0;3;
100.0;1;
223.0;1;
77.0;1;
239.0;1;
441.0;2;
94.0;1;
77.0;1;
288.0;2;
438.0;2;
438.0;2;
67.0;1;
588.0;3;
588.0;3;
223.0;1;
240.0;1;0.00
223.0;1;
133.0;1;0.00
224.0;1;
642.0;3;
849.0;4;
130.0;1;
157.0;1;
224.0;1;
773.0;4;
773.0;4;
642.0;3;31.00
642.0;3;
849.0;4;
130.0;1;
130.0;1;
108.0;1;
67.0;1;
589.0;3;
137.0;1;
223.0;1;
240.0;1;
135.0;1;
108.0;1;
94.0;1;
630.0;3;
677.0;3;
157.0;1;
94.0;1;
630.0;3;
299.0;2;
77.0;1;
303.0;2;
510.0;3;
196.0;1;
73.0;1;
472.0;2;
623.0;3;
589.0;3;
623.0;3;
359.0;2;14.00
472.0;2;
576.0;3;
696.0;3;
212.0;1;
316.0;2;
516.0;3;24.00
589.0;3;
316.0;2;
577.0;3;
1024.0;5;
1085.0;5;
359.0;2;
1048.0;5;
286.0;2;
359.0;2;
300.0;2;8.00
300.0;2;
303.0;2;1.00
286.0;2;
137.0;1;
423.0;2;
137.0;1;
286.0;2;
911.0;4;1.00
456.0;2;
696.0;3;
589.0;3;
723.0;3;
679.0;3;0.00
286.0;2;
752.0;4;
258.0;2;160.00
679.0;3;
472.0;2;
423.0;2;
456.0;2;10.00
258.0;2;
576.0;3;0.00
1048.0;5;
196.0;1;22.00
752.0;4;
516.0;3;25.00
73.0;1;
300.0;2;
451.0;2;
770.0;4;
94.0;1;
456.0;2;
696.0;3;
576.0;3;0.00
196.0;1;
563.0;3;0.00
770.0;4;38.00
623.0;3;
224.0;1;
286.0;2;
451.0;2;
456.0;2;
483.0;2;14.00
300.0;2;
286.0;2;
493.0;2;
723.0;3;10.00
196.0;1;
224.0;1;
384.0;2;
303.0;2;29.00
488.0;2;
240.0;1;
679.0;3;
135.0;1;
510.0;3;0.00
576.0;3;
135.0;1;24.00
679.0;3;
604.0;3;
230.0;1;0.00
230.0;1;
604.0;3;
212.0;1;
515.0;3;
466.0;2;
94.0;1;
516.0;3;0.00
577.0;3;
300.0;2;
420.0;2;
73.0;1;0.00
420.0;2;0.00
1085.0;5;
420.0;2;
73.0;1;0.00
493.0;2;
483.0;2;
563.0;3;
1085.0;5;
596.0;3;
141.0;1;
623.0;3;
563.0;3;
141.0;1;
212.0;1;0.00
300.0;2;0.00
152.0;1;
152.0;1;
752.0;4;
